gid,role,role_score,cluster_id,priority_score,evidence,role_label,rank,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,seeds_upstream,from_consolidators,betweenness,fast_out_share,max_payers_same_day,n_cycles,n_mutual,route_hits,forward_prob,flags,rule
100000008708061100,peripheral,0.9,1,0.0609,"Вход 8 650 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,8650.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008672200100,peripheral,0.9,1,0.0606,"Вход 8 511 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,8511.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008750464100,peripheral,0.9,1,0.0605,"Вход 8 500 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,8500.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000005807278100,peripheral,0.9,47,0.0602,"Вход 8 385 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,8385.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000001256409100,peripheral,0.4,20,0.0591,4-е колено: исходящие не собирались (обрыв выборки). Вход 8 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,8000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000001299443100,peripheral,0.4,18,0.0591,4-е колено: исходящие не собирались (обрыв выборки). Вход 8 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,8000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008537380100,peripheral,0.9,1,0.0591,"Вход 8 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,8000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002974256100,peripheral,0.9,12,0.0567,"Вход 7 200 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,7200.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000003005167100,peripheral,0.4,18,0.0561,4-е колено: исходящие не собирались (обрыв выборки). Вход 7 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,7000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000003377795100,peripheral,0.9,8,0.0561,"Вход 7 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,7000.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000004592467100,peripheral,0.9,3,0.0561,"Вход 7 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,7000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008755754100,peripheral,0.9,13,0.0561,"Вход 7 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,7000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000000955444100,peripheral,0.9,45,0.0558,"Вход 6 910 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,6910.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000001714883100,peripheral,0.4,18,0.0557,4-е колено: исходящие не собирались (обрыв выборки). Вход 6 900 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,6900.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002474570100,peripheral,0.4,18,0.0552,4-е колено: исходящие не собирались (обрыв выборки). Вход 6 750 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,6750.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000005055454100,peripheral,0.9,30,0.0544,"Вход 6 500 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,6500.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000003194831100,peripheral,0.4,10,0.0535,4-е колено: исходящие не собирались (обрыв выборки). Вход 6 265 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,6265.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000000718427100,peripheral,0.9,1,0.0525,"Вход 6 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,6000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002346166100,peripheral,0.9,1,0.0525,"Вход 6 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,6000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002512742100,peripheral,0.4,18,0.0525,4-е колено: исходящие не собирались (обрыв выборки). Вход 6 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,6000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002878483100,peripheral,0.4,18,0.0525,4-е колено: исходящие не собирались (обрыв выборки). Вход 6 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,6000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002986245100,peripheral,0.4,18,0.0515,4-е колено: исходящие не собирались (обрыв выборки). Вход 5 750 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,5750.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000006831291100,peripheral,0.95,54,0.0512,"seed. Вход 0 ₸ от 0 плательщиков, выход 15 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,15000.0,0,3,,0,0,0,0.0,,0,0,0,0,,seed,none
100000008488166100,peripheral,0.9,1,0.0509,"Вход 5 600 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,5600.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000004268036100,peripheral,0.4,18,0.0505,4-е колено: исходящие не собирались (обрыв выборки). Вход 5 500 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,5500.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002614095100,peripheral,0.9,1,0.0497,"Вход 5 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,5300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002635746100,peripheral,0.4,18,0.0497,4-е колено: исходящие не собирались (обрыв выборки). Вход 5 300 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,5300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008648783100,peripheral,0.4,18,0.0492,4-е колено: исходящие не собирались (обрыв выборки). Вход 5 200 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,5200.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000001590795100,peripheral,0.4,18,0.0486,4-е колено: исходящие не собирались (обрыв выборки). Вход 5 060 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,5060.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000000307908100,peripheral,0.9,44,0.0483,"Вход 5 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,5000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000001860090100,peripheral,0.9,8,0.0483,"Вход 5 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,5000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000006490557100,peripheral,0.9,8,0.0483,"Вход 5 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,5000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000007510875100,peripheral,0.9,9,0.0483,"Вход 5 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,5000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000007930878100,peripheral,0.9,45,0.0483,"Вход 5 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,5000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008042075100,peripheral,0.9,24,0.0483,"Вход 5 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,5000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000005543136100,peripheral,0.95,11,0.0433,"seed. Вход 0 ₸ от 0 плательщиков, выход 10 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,10000.0,0,1,,0,0,0,0.0,,0,0,0,0,,seed,none
100000000456947100,peripheral,0.9,0,0.0297,"Seed без внутрибанковских переводов от 5 000 ₸ в июле: связей в выборке нет. Признаков роли по данным нет, нужны другие источники.",Периферия,,0,True,0,0,0.0,0.0,0,0,,0,0,0,0.0,,0,0,0,0,,seed;isolated,isolated
100000003265658100,peripheral,0.9,0,0.0297,"Seed без внутрибанковских переводов от 5 000 ₸ в июле: связей в выборке нет. Признаков роли по данным нет, нужны другие источники.",Периферия,,0,True,0,0,0.0,0.0,0,0,,0,0,0,0.0,,0,0,0,0,,seed;isolated,isolated
100000003349739100,peripheral,0.9,0,0.0297,"Seed без внутрибанковских переводов от 5 000 ₸ в июле: связей в выборке нет. Признаков роли по данным нет, нужны другие источники.",Периферия,,0,True,0,0,0.0,0.0,0,0,,0,0,0,0.0,,0,0,0,0,,seed;isolated,isolated
100000003770083100,peripheral,0.9,0,0.0297,"Seed без внутрибанковских переводов от 5 000 ₸ в июле: связей в выборке нет. Признаков роли по данным нет, нужны другие источники.",Периферия,,0,True,0,0,0.0,0.0,0,0,,0,0,0,0.0,,0,0,0,0,,seed;isolated,isolated
